date,meanNIR,MODIS_weight_final,meanNIR_unweighted_7day,meanNIR_weighted_7day,predicted_SLA_raw_WLS,predicted_SLA_smoothed_WLS
2021-06-18,0.393,0.4573,0.4012,0.4123,3133.67,3092.49
2021-06-21,0.3723,0.0836,0.3771,0.3802,3177.84,3160.98
2021-06-23,0.366,0.3631,0.3629,0.3578,3191.28,3208.78
2021-06-25,0.3505,0.5741,0.3582,0.3565,3224.35,3211.55
2021-07-01,0.3742,0.1602,0.3742,0.3742,3173.78,3173.78
2021-07-08,0.3951,0.367,0.3481,0.347,3129.19,3231.82
2021-07-09,0.3432,0.2567,0.3481,0.347,3239.93,3231.82
2021-07-11,0.3061,0.4089,0.3481,0.347,3319.09,3231.82
2021-07-15,0.3367,0.4708,0.2935,0.3004,3253.8,3331.25
2021-07-16,0.2926,0.182,0.3068,0.3037,3347.9,3324.21
2021-07-18,0.2511,0.3181,0.2979,0.2867,3436.45,3360.49
2021-07-19,0.3468,0.0736,0.2882,0.2685,3232.25,3399.32
2021-07-20,0.2621,0.7217,0.2867,0.2646,3412.98,3407.64
2021-07-29,0.3287,0.9191,0.3046,0.3209,3270.87,3287.51
2021-07-30,0.2795,0.0626,0.3046,0.3209,3375.85,3287.51
2021-07-31,0.3055,0.3007,0.2959,0.3084,3320.37,3314.18
2021-08-03,0.2698,0.4158,0.26,0.2602,3396.55,3417.03
2021-08-05,0.2381,0.7017,0.2448,0.2486,3464.18,3441.78
2021-08-06,0.2266,0.064,0.2448,0.2486,3488.72,3441.78
2021-08-18,0.3063,0.1672,0.3063,0.3063,3318.66,3318.66
2021-08-25,0.3251,0.2454,0.2888,0.2723,3278.55,3391.21
2021-08-27,0.3074,0.1221,0.2782,0.2518,3316.32,3434.95
2021-08-28,0.234,0.4492,0.2782,0.2518,3472.93,3434.95
2021-08-29,0.3019,0.1,0.2665,0.2391,3328.05,3462.05
2021-08-30,0.2227,0.7491,0.2665,0.2391,3497.04,3462.05
2021-09-04,0.4536,0.416,0.4568,0.4543,3004.37,3002.87
2021-09-05,0.4599,0.0545,0.4568,0.4543,2990.93,3002.87
2021-09-09,0.3093,0.0671,0.3332,0.3492,3312.26,3227.13
2021-09-10,0.3571,0.3383,0.3332,0.3492,3210.27,3227.13
2021-09-15,0.3101,0.7505,0.3101,0.3101,3310.56,3310.56
2021-10-05,0.6032,0.1891,0.5872,0.5943,2685.16,2704.15
2021-10-07,0.5712,0.0728,0.5334,0.5521,2753.44,2794.2
2021-10-09,0.4258,0.0875,0.4985,0.4918,3063.68,2922.86
2021-10-15,0.3707,0.4325,0.3707,0.3707,3181.25,3181.25
2021-10-21,0.475,0.1983,0.4093,0.3924,2958.71,3134.95
2021-10-22,0.3358,0.3204,0.4093,0.3924,3255.72,3134.95
2021-10-23,0.4171,0.0714,0.4093,0.3924,3082.25,3134.95
2021-10-27,0.3278,0.0739,0.3278,0.3278,3272.79,3272.79
2021-10-31,0.3069,0.4105,0.3069,0.3069,3317.38,3317.38
2022-05-13,0.6072,0.9459,0.5894,0.6046,2676.63,2682.18
2022-05-14,0.5717,0.0736,0.5958,0.6053,2752.38,2680.68
2022-05-17,0.6085,0.1948,0.5907,0.5948,2673.85,2703.09
2022-05-18,0.5918,0.3227,0.6002,0.5981,2709.49,2696.04
2022-05-22,0.5818,0.7209,0.5818,0.5818,2730.82,2730.82
2022-05-26,0.6493,0.1465,0.6321,0.6405,2586.8,2605.58
2022-05-28,0.6149,0.0501,0.5744,0.5355,2660.2,2829.62
2022-05-30,0.5411,0.0589,0.5373,0.5061,2817.67,2892.35
2022-05-31,0.4924,0.4875,0.5373,0.5061,2921.58,2892.35
2022-06-02,0.5008,0.154,0.5114,0.4983,2903.66,2908.99
2022-06-07,0.4564,0.4156,0.4564,0.4564,2998.39,2998.39
2022-06-11,0.5461,0.1083,0.5461,0.5461,2807.0,2807.0
2022-07-04,0.4681,0.2027,0.4185,0.396,2973.43,3127.27
2022-07-05,0.387,0.4791,0.4185,0.396,3146.47,3127.27
2022-07-06,0.4437,0.1,0.4185,0.396,3025.49,3127.27
2022-07-07,0.3752,0.7216,0.4185,0.396,3171.65,3127.27
2022-07-15,0.3329,0.0706,0.3329,0.3329,3261.91,3261.91
2022-07-25,0.4071,0.4849,0.3587,0.3659,3103.59,3191.49
2022-07-28,0.3102,0.358,0.3359,0.3321,3310.34,3263.61
2022-07-29,0.3667,0.1428,0.3111,0.2939,3189.79,3345.12
2022-07-30,0.2778,0.6031,0.3111,0.2939,3379.48,3345.12
2022-07-31,0.3178,0.0508,0.3111,0.2939,3294.13,3345.12
2022-08-01,0.2832,0.723,0.3114,0.2901,3367.95,3353.23
2022-08-05,0.3108,0.1683,0.2926,0.2866,3309.06,3360.7
2022-08-06,0.2743,0.3297,0.2772,0.28,3386.94,3374.78
2022-08-09,0.2466,0.0993,0.2566,0.2572,3446.05,3423.43
2022-08-10,0.2489,0.5545,0.2404,0.2431,3441.14,3453.52
2022-08-13,0.2258,0.2072,0.2428,0.234,3490.43,3472.93
2022-08-15,0.2087,0.4287,0.232,0.2243,3526.92,3493.63
2022-08-16,0.2879,0.0794,0.2379,0.234,3357.93,3472.93
2022-08-17,0.2274,0.8402,0.2404,0.2348,3487.02,3471.23
2022-08-18,0.2102,0.0956,0.2436,0.2365,3523.72,3467.6
2022-08-19,0.2676,0.4765,0.2506,0.2438,3401.24,3452.02
2022-08-21,0.2598,0.1341,0.2475,0.2433,3417.88,3453.09
2022-08-23,0.2823,0.0912,0.2532,0.2324,3369.87,3476.35
2022-08-24,0.2174,0.5476,0.2532,0.2324,3508.35,3476.35
2022-08-28,0.2161,0.2319,0.238,0.2323,3511.13,3476.56
2022-08-30,0.2598,0.1365,0.238,0.2323,3417.88,3476.56
2022-09-09,0.3166,0.6014,0.2599,0.2906,3296.69,3352.16
2022-09-11,0.2664,0.3895,0.2599,0.2906,3403.8,3352.16
2022-09-12,0.1968,0.0666,0.2599,0.2906,3552.31,3352.16
2022-09-18,0.309,0.8326,0.2828,0.3048,3312.9,3321.87
2022-09-19,0.2566,0.0721,0.2828,0.3048,3424.71,3321.87
2022-09-25,0.5419,0.5578,0.5056,0.5331,2815.96,2834.74
2022-09-26,0.4692,0.0765,0.5056,0.5331,2971.08,2834.74
2022-09-30,0.3304,0.3144,0.3723,0.3498,3267.24,3225.85
2022-10-01,0.4142,0.0945,0.3723,0.3498,3088.44,3225.85
2022-10-07,0.305,0.2168,0.305,0.305,3321.44,3321.44
2022-10-25,0.4138,0.8164,0.3531,0.4058,3089.29,3106.36
2022-10-26,0.2924,0.0574,0.3926,0.4138,3348.32,3089.29
2022-10-29,0.4715,0.1203,0.377,0.3801,2966.17,3161.2
2022-10-30,0.3671,0.4593,0.4193,0.3888,3188.93,3142.63
2023-05-04,0.6486,0.8414,0.646,0.6471,2588.29,2591.49
2023-05-06,0.6435,0.3497,0.646,0.6471,2599.17,2591.49
2023-05-16,0.6676,0.7957,0.6395,0.6528,2547.75,2579.33
2023-05-17,0.6138,0.1,0.6395,0.6528,2662.55,2579.33
2023-05-18,0.637,0.5012,0.6395,0.6528,2613.04,2579.33
2023-06-23,0.4696,0.2607,0.4429,0.4258,2970.23,3063.68
2023-06-24,0.4365,0.2304,0.4429,0.4258,3040.85,3063.68
2023-06-25,0.4665,0.0783,0.4451,0.4342,2976.84,3045.76
2023-06-26,0.3991,0.6371,0.4451,0.4342,3120.66,3045.76
2023-06-28,0.454,0.5077,0.4399,0.4262,3003.51,3062.83
2023-07-03,0.4034,0.9093,0.3806,0.3939,3111.48,3131.75
2023-07-04,0.3648,0.0802,0.3921,0.3979,3193.84,3123.22
2023-07-05,0.4071,0.2935,0.3921,0.3979,3103.59,3123.22
2023-07-06,0.3469,0.215,0.3921,0.3979,3232.04,3123.22
2023-07-07,0.4381,0.1454,0.3892,0.391,3037.44,3137.94
2023-07-12,0.592,0.2324,0.4962,0.487,2709.06,2933.1
2023-07-13,0.4301,0.4025,0.4962,0.487,3054.51,2933.1
2023-07-14,0.4666,0.0728,0.4962,0.487,2976.63,2933.1
2023-07-19,0.4159,0.0943,0.3624,0.3421,3084.81,3242.28
2023-07-20,0.3293,0.5373,0.3624,0.3421,3269.59,3242.28
2023-07-22,0.342,0.5777,0.3595,0.3444,3242.49,3237.37
2023-07-25,0.3508,0.4344,0.3576,0.3374,3223.71,3252.31
2023-07-26,0.4184,0.0985,0.3682,0.3454,3079.47,3235.24
2023-07-27,0.3193,0.907,0.3682,0.3454,3290.93,3235.24
2023-07-29,0.3843,0.3657,0.3511,0.3271,3152.23,3274.28
2023-07-31,0.3586,0.1045,0.3307,0.3183,3207.07,3293.06
2023-08-01,0.2747,0.4974,0.3307,0.3183,3386.09,3293.06
2023-08-03,0.3053,0.5112,0.3087,0.2921,3320.8,3348.96
2023-08-05,0.3411,0.1991,0.3024,0.2846,3244.41,3364.97
2023-08-06,0.264,0.524,0.2959,0.2836,3408.92,3367.1
2023-08-07,0.3459,0.1,0.294,0.2763,3234.17,3382.68
2023-08-08,0.2555,0.5883,0.294,0.2763,3427.06,3382.68
2023-08-09,0.2637,0.0956,0.3486,0.2873,3409.56,3359.21
2023-08-12,0.614,0.0834,0.3403,0.2687,2662.12,3398.89
2023-08-13,0.2383,0.5794,0.3659,0.2691,3463.76,3398.04
2023-08-15,0.2453,0.4594,0.328,0.2667,3448.82,3403.16
2023-08-17,0.3013,0.279,0.2557,0.2492,3329.33,3440.5
2023-08-18,0.2411,0.4838,0.2557,0.2492,3457.78,3440.5
2023-08-20,0.235,0.6253,0.2591,0.2505,3470.8,3437.73
2023-08-24,0.3226,0.1179,0.2888,0.2702,3283.88,3395.69
2023-08-27,0.2549,0.4054,0.2609,0.2504,3428.34,3437.94
2023-08-28,0.2212,0.1508,0.2536,0.2468,3500.24,3445.62
2023-08-29,0.2946,0.2657,0.2457,0.2338,3343.63,3473.36
2023-08-30,0.2114,0.454,0.2397,0.233,3521.15,3475.07
2023-08-31,0.2861,0.1,0.2371,0.2277,3361.77,3486.38
2023-09-01,0.206,0.6437,0.2403,0.2284,3532.68,3484.88
2023-09-02,0.2035,0.0515,0.2268,0.2143,3538.01,3514.97
2023-09-11,0.4063,0.4306,0.4063,0.4063,3105.29,3105.29
2023-09-15,0.397,0.2847,0.3502,0.3445,3125.14,3237.16
2023-09-16,0.3412,0.2063,0.3502,0.3445,3244.2,3237.16
2023-09-18,0.3123,0.4432,0.3373,0.33,3305.86,3268.1
2023-09-20,0.2986,0.4311,0.324,0.3135,3335.09,3303.3
2023-09-22,0.3611,0.1456,0.3299,0.3144,3201.74,3301.38
2023-09-27,0.2871,0.3012,0.2581,0.2548,3359.63,3428.55
2023-09-28,0.2291,0.3798,0.2581,0.2548,3483.39,3428.55
2023-10-04,0.4802,0.1788,0.4083,0.3722,2947.61,3178.05
2023-10-05,0.3363,0.5372,0.3648,0.3622,3254.65,3199.39
2023-10-08,0.2779,0.0853,0.3071,0.3283,3379.26,3271.72
2023-10-12,0.3613,0.5391,0.3139,0.3393,3201.31,3248.25
2023-10-15,0.2665,0.1627,0.3345,0.3521,3403.59,3220.94
2023-10-17,0.3758,0.377,0.3572,0.3575,3170.37,3209.42
2023-10-20,0.4294,0.1096,0.3842,0.3729,3056.0,3176.56
2023-10-22,0.3473,0.2844,0.3884,0.3701,3231.18,3182.53
2023-10-30,0.3746,0.0811,0.3746,0.3746,3172.93,3172.93
2024-05-09,0.6644,0.6018,0.6644,0.6644,2554.58,2554.58
2024-05-21,0.6545,0.6201,0.5999,0.5952,2575.7,2702.23
2024-05-22,0.5518,0.1536,0.5999,0.5952,2794.84,2702.23
2024-05-23,0.6736,0.1548,0.5999,0.5952,2534.95,2702.23
2024-05-24,0.5198,0.5609,0.6037,0.5962,2863.12,2700.1
2024-05-27,0.6187,0.0681,0.5693,0.5305,2652.09,2840.28
2024-05-31,0.4824,0.5174,0.5092,0.4992,2942.92,2907.07
2024-06-02,0.5359,0.2367,0.4949,0.4671,2828.76,2975.56
2024-06-04,0.5273,0.0508,0.4776,0.4561,2847.11,2999.03
2024-06-05,0.4339,0.8214,0.4776,0.4561,3046.4,2999.03
2024-06-06,0.4134,0.1,0.4582,0.4367,3090.14,3040.43
2024-06-12,0.4615,0.4964,0.4392,0.4553,2987.51,3000.74
2024-06-13,0.4168,0.0796,0.4392,0.4553,3082.89,3000.74
2024-06-19,0.4338,0.2293,0.3973,0.3804,3046.62,3160.56
2024-06-22,0.3607,0.6206,0.3922,0.3808,3202.59,3159.7
2024-06-24,0.382,0.2943,0.3714,0.3676,3157.14,3187.87
2024-06-29,0.4187,0.5559,0.4187,0.4187,3078.83,3078.83
2024-07-04,0.3479,0.758,0.3666,0.3581,3229.9,3208.14
2024-07-06,0.3852,0.2858,0.3666,0.3581,3150.31,3208.14
2024-07-11,0.3396,0.3768,0.32,0.3025,3247.61,3326.77
2024-07-12,0.2814,0.2072,0.32,0.3025,3371.79,3326.77
2024-07-13,0.38,0.0793,0.319,0.306,3161.41,3319.3
2024-07-14,0.2789,0.6699,0.319,0.306,3377.13,3319.3
2024-07-16,0.3149,0.5396,0.3118,0.2937,3300.31,3345.55
2024-07-19,0.2734,0.4094,0.2942,0.297,3388.86,3338.51
2024-07-23,0.3481,0.2807,0.3481,0.3481,3229.48,3229.48
2024-07-29,0.2753,0.3203,0.2753,0.2753,3384.81,3384.81
2024-08-02,0.2983,0.4476,0.2711,0.2562,3335.73,3425.56
2024-08-03,0.2469,0.1509,0.2902,0.2614,3445.41,3414.47
2024-08-04,0.3529,0.1678,0.2902,0.2614,3219.23,3414.47
2024-08-05,0.1864,0.4829,0.2829,0.2601,3574.5,3417.24
2024-08-06,0.3665,0.0626,0.2869,0.2583,3190.21,3421.08
2024-08-08,0.2465,0.1293,0.2804,0.2428,3446.26,3454.16
2024-08-09,0.3222,0.2395,0.3117,0.3059,3284.74,3319.52
2024-08-13,0.2063,0.0677,0.2703,0.2591,3532.04,3419.38
2024-08-14,0.3005,0.2762,0.262,0.2458,3331.04,3447.75
2024-08-15,0.2146,0.3922,0.262,0.2458,3514.33,3447.75
2024-08-16,0.3597,0.0956,0.2618,0.2495,3204.72,3439.86
2024-08-17,0.2288,0.6488,0.2596,0.244,3484.03,3451.6
2024-08-19,0.2607,0.4921,0.2606,0.2413,3415.96,3457.36
2024-08-20,0.193,0.2627,0.2192,0.2309,3560.42,3479.55
2024-08-23,0.1943,0.0912,0.1937,0.1933,3557.64,3559.78
2024-08-27,0.2331,0.3943,0.2106,0.218,3474.85,3507.07
2024-08-29,0.2136,0.4995,0.2073,0.2074,3516.46,3529.69
2024-08-30,0.1852,0.1138,0.2073,0.2074,3577.06,3529.69
2024-08-31,0.2343,0.1896,0.1989,0.1957,3472.29,3554.65
2024-09-01,0.1704,0.4293,0.1989,0.1957,3608.64,3554.65
2024-09-03,0.191,0.8755,0.2043,0.1949,3564.68,3556.36
2024-09-05,0.2213,0.2431,0.2062,0.1976,3500.03,3550.6
2024-09-11,0.1845,0.2551,0.1845,0.1845,3578.55,3578.55
2024-09-27,0.3571,0.2258,0.3051,0.2677,3210.27,3401.03
2024-09-28,0.2609,0.364,0.3051,0.2677,3415.54,3401.03
2024-09-29,0.384,0.0772,0.3051,0.2677,3152.87,3401.03
2024-09-30,0.2182,0.5392,0.3272,0.2857,3506.65,3362.62
2024-10-03,0.4156,0.1668,0.3199,0.2792,3085.45,3376.49
2024-10-04,0.457,0.0939,0.3284,0.3015,2997.11,3328.91
2024-10-05,0.27,0.4427,0.3284,0.3015,3396.12,3328.91
2024-10-06,0.2386,0.0611,0.3538,0.3204,3463.12,3288.58
2024-10-07,0.2606,0.388,0.3414,0.3062,3416.18,3318.88
2024-10-09,0.4808,0.1356,0.3265,0.3188,2946.33,3291.99
2024-10-12,0.3258,0.7952,0.4033,0.3484,3277.06,3228.83
2024-10-16,0.5306,0.0633,0.5306,0.5306,2840.07,2840.07
2024-10-22,0.4419,0.8565,0.4318,0.4398,3029.33,3033.81
2024-10-23,0.4216,0.1,0.4318,0.4398,3072.65,3033.81
2024-10-27,0.3906,0.7829,0.3856,0.3895,3138.79,3141.14
2024-10-28,0.3806,0.1,0.3908,0.3913,3160.13,3137.3
2024-10-31,0.4013,0.1632,0.391,0.3934,3115.96,3132.82
2025-05-05,0.6174,0.7125,0.6262,0.6233,2654.86,2642.28
2025-05-07,0.635,0.3631,0.665,0.6357,2617.31,2615.82
2025-05-09,0.7425,0.1247,0.6888,0.6625,2387.94,2558.63
2025-05-16,0.6108,0.0559,0.5982,0.5886,2668.95,2716.32
2025-05-17,0.5856,0.415,0.605,0.6051,2722.72,2681.11
2025-05-20,0.6187,0.5735,0.5929,0.5979,2652.09,2696.47
2025-05-21,0.5786,0.0824,0.6016,0.6043,2737.65,2682.82
2025-05-22,0.5885,0.5545,0.5901,0.5858,2716.53,2722.29
2025-05-24,0.6204,0.1637,0.5829,0.5724,2648.46,2750.88
2025-05-25,0.5441,0.6114,0.5843,0.572,2811.27,2751.74
2025-06-04,0.4723,0.602,0.4822,0.4964,2964.47,2913.04
2025-06-06,0.5235,0.7342,0.4764,0.4768,2855.22,2954.87
2025-06-07,0.4507,0.1177,0.4764,0.4768,3010.56,2954.87
2025-06-08,0.5223,0.1604,0.4774,0.4785,2857.78,2951.24
2025-06-09,0.4131,0.5636,0.4774,0.4785,3090.78,2951.24
2025-06-20,0.5837,0.0545,0.5459,0.5403,2726.77,2819.37
2025-06-22,0.5081,0.0736,0.5459,0.5403,2888.08,2819.37
2025-06-26,0.4118,0.8414,0.4362,0.4224,3093.56,3070.94
2025-06-28,0.4605,0.2338,0.4362,0.4224,2989.64,3070.94
2025-07-06,0.3821,0.5749,0.4036,0.3973,3156.93,3124.5
2025-07-08,0.4251,0.3159,0.3775,0.3662,3065.18,3190.85
2025-07-11,0.3254,0.6806,0.3515,0.3542,3277.91,3216.46
2025-07-12,0.3047,0.1,0.3331,0.3391,3322.08,3248.68
2025-07-13,0.3918,0.408,0.3331,0.3391,3136.23,3248.68
2025-07-14,0.3104,0.3019,0.3331,0.3391,3309.92,3248.68
2025-07-18,0.381,0.2658,0.381,0.381,3159.28,3159.28
2025-07-23,0.3712,0.3924,0.3336,0.3116,3180.19,3307.36
2025-07-24,0.2776,0.2875,0.3164,0.3071,3379.9,3316.96
2025-07-25,0.4134,0.0838,0.3155,0.308,3090.14,3315.04
2025-07-26,0.2722,0.5628,0.3053,0.2995,3391.42,3333.17
2025-07-27,0.2478,0.1,0.3078,0.2904,3443.49,3352.59
2025-07-28,0.3109,0.4706,0.304,0.2795,3308.85,3375.85
2025-07-29,0.244,0.2929,0.2741,0.2726,3451.6,3390.57
2025-07-30,0.3885,0.1198,0.2749,0.2737,3143.27,3388.22
2025-07-31,0.2509,0.7487,0.2699,0.2695,3436.87,3397.19
2025-08-01,0.2045,0.0662,0.2756,0.2653,3535.88,3406.15
2025-08-02,0.2774,0.427,0.2732,0.2559,3380.33,3426.2
2025-08-03,0.213,0.204,0.2473,0.2475,3517.74,3444.13
2025-08-04,0.3512,0.1371,0.2489,0.2503,3222.86,3438.15
2025-08-05,0.2272,0.7764,0.2563,0.2516,3487.44,3435.38
2025-08-06,0.2069,0.0949,0.2521,0.2456,3530.76,3448.18
2025-08-07,0.2622,0.6088,0.2559,0.2449,3412.76,3449.68
2025-08-10,0.2321,0.598,0.2369,0.2472,3476.99,3444.77
2025-08-11,0.2145,0.0743,0.2536,0.2526,3514.54,3433.25
2025-08-12,0.2705,0.4219,0.2455,0.2408,3395.05,3458.42
2025-08-13,0.205,0.1783,0.2455,0.2408,3534.81,3458.42
2025-08-14,0.3457,0.1721,0.2481,0.2448,3234.6,3449.89
2025-08-15,0.205,0.4749,0.2482,0.2436,3534.81,3452.45
2025-08-18,0.2149,0.1283,0.2479,0.235,3513.69,3470.8
2025-08-19,0.3238,0.1898,0.2764,0.2872,3281.32,3359.42
2025-08-22,0.2905,0.6937,0.287,0.2876,3352.38,3358.57
2025-08-23,0.2114,0.1981,0.2747,0.2812,3521.15,3372.22
2025-08-24,0.3222,0.1804,0.2747,0.2812,3284.74,3372.22
2025-08-28,0.1902,0.182,0.2495,0.2143,3566.39,3514.97
2025-08-29,0.2984,0.1795,0.2495,0.2143,3335.52,3514.97
2025-08-30,0.1722,0.5465,0.2495,0.2143,3604.8,3514.97
2025-08-31,0.3372,0.1,0.2495,0.2143,3252.73,3514.97
2025-09-05,0.3872,0.0941,0.3004,0.237,3146.05,3466.53
2025-09-06,0.2136,0.605,0.3004,0.237,3516.46,3466.53
2025-09-11,0.3217,0.4252,0.3026,0.3005,3285.81,3331.04
2025-09-14,0.2835,0.5322,0.2734,0.2934,3367.31,3346.19
2025-09-17,0.215,0.0864,0.2493,0.2739,3513.47,3387.8
2025-09-22,0.3835,0.079,0.3996,0.3574,3153.94,3209.63
2025-09-23,0.4417,0.2252,0.3996,0.3574,3029.76,3209.63
2025-09-24,0.2929,0.5163,0.3996,0.3574,3347.26,3209.63
2025-09-25,0.4804,0.1,0.3996,0.3574,2947.18,3209.63
2025-10-01,0.366,0.8453,0.3312,0.3366,3191.28,3254.01
2025-10-03,0.3681,0.2578,0.3652,0.3442,3186.8,3237.8
2025-10-04,0.2594,0.4277,0.3268,0.3377,3418.74,3251.67
2025-10-05,0.4675,0.0941,0.3115,0.3049,2974.71,3321.65
2025-10-07,0.1732,0.0633,0.2974,0.2853,3602.66,3363.47
2025-10-08,0.2895,0.2446,0.3101,0.3129,3354.51,3304.58
2025-10-17,0.3484,0.0581,0.3824,0.4056,3228.83,3106.79
2025-10-18,0.4164,0.3072,0.3824,0.4056,3083.74,3106.79
2025-10-22,0.3814,0.0802,0.3814,0.3814,3158.42,3158.42
2025-10-31,0.3912,0.6881,0.3912,0.3912,3137.51,3137.51
